Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
413,1661265475509088621,1661265475496658801,4017.23,"[-0.16786199808120728, 0.24215412139892578, 0.562892496585846, 0.7722278833389282]","[75.32108306884766, -10.662285804748535, 147.23373413085938]"
414,1661265475517737196,1661265475496658801,4017.2400000000002,"[-0.16791735589504242, 0.24215969443321228, 0.5627551078796387, 0.772314190864563]","[75.30266571044922, -10.664281845092773, 147.229736328125]"
415,1661265475524029474,1661265475496658801,4017.25,"[-0.16726674139499664, 0.2428576499223709, 0.5651232004165649, 0.7705050110816956]","[75.66475677490234, -10.672407150268555, 147.2061767578125]"
416,1661265475532734371,1661265475496658801,4017.26,"[-0.16714322566986084, 0.242996945977211, 0.5652395486831665, 0.7704025506973267]","[75.68798828125, -10.687891006469727, 147.2050323486328]"
417,1661265475546497180,1661265475496658801,4017.27,"[-0.16695494949817657, 0.24333888292312622, 0.5655809640884399, 0.770084798336029]","[75.75313568115234, -10.71535873413086, 147.19082641601562]"
418,1661265475566114202,1661265475496658801,4017.28,"[-0.16676373779773712, 0.24389348924160004, 0.5661144852638245, 0.7695584893226624]","[75.85652160644531, -10.752439498901367, 147.1573028564453]"
419,1661265475574040633,1661265475496658801,4017.29,"[-0.16651497781276703, 0.24448736011981964, 0.5668318271636963, 0.7688956260681152]","[75.98736572265625, -10.789337158203125, 147.12364196777344]"
420,1661265475583664821,1661265475496658801,4017.3,"[-0.16625086963176727, 0.24492394924163818, 0.5673619508743286, 0.768422544002533]","[76.08377838134766, -10.82216739654541, 147.10630798339844]"
421,1661265475598682111,1661265475496658801,4017.31,"[-0.1662144660949707, 0.24533440172672272, 0.5677483677864075, 0.7680140137672424]","[76.15973663330078, -10.842187881469727, 147.07162475585938]"
422,1661265475607846503,1661265475601265865,4017.32,"[-0.16635063290596008, 0.24554328620433807, 0.5677772760391235, 0.7678964734077454]","[76.17572021484375, -10.847954750061035, 147.04161071777344]"
423,1661265475613999005,1661265475601265865,4017.33,"[-0.16663990914821625, 0.2456117570400238, 0.5675095915794373, 0.7680097222328186]","[76.14346313476562, -10.843375205993652, 147.01239013671875]"
424,1661265475622110706,1661265475601265865,4017.34,"[-0.167040154337883, 0.24566331505775452, 0.5671554803848267, 0.7681679129600525]","[76.09870910644531, -10.832929611206055, 146.9752960205078]"
425,1661265475626442572,1661265475601265865,4017.35,"[-0.16717961430549622, 0.24591177701950073, 0.566868782043457, 0.7682696580886841]","[76.07328033447266, -10.854482650756836, 146.94552612304688]"
426,1661265475631523626,1661265475601265865,4017.36,"[-0.16756655275821686, 0.24619659781455994, 0.5666617751121521, 0.7682467699050903]","[76.06177520751953, -10.857810974121094, 146.88885498046875]"
427,1661265475645234312,1661265475601265865,4017.37,"[-0.16789433360099792, 0.2465505748987198, 0.5664914846420288, 0.7681872844696045]","[76.05899047851562, -10.869495391845703, 146.83160400390625]"
428,1661265475651594609,1661265475601265865,4017.38,"[-0.16816633939743042, 0.24688544869422913, 0.5662387013435364, 0.7682067155838013]","[76.04358673095703, -10.88705062866211, 146.7820587158203]"
429,1661265475665269813,1661265475601265865,4017.39,"[-0.16843004524707794, 0.247237890958786, 0.5659164786338806, 0.7682729959487915]","[76.01958465576172, -10.909464836120605, 146.732666015625]"
430,1661265475674076600,1661265475601265865,4017.4,"[-0.16846096515655518, 0.24765664339065552, 0.5655599236488342, 0.768393874168396]","[75.9937744140625, -10.955476760864258, 146.69992065429688]"
431,1661265475682842384,1661265475601265865,4017.4100000000003,"[-0.16856354475021362, 0.24800989031791687, 0.5654045939445496, 0.7683718204498291]","[75.99237060546875, -10.982803344726562, 146.66342163085938]"
432,1661265475704048073,1661265475601265865,4017.42,"[-0.16853293776512146, 0.24824218451976776, 0.5653673410415649, 0.7683308720588684]","[76.00009155273438, -11.005206108093262, 146.6477508544922]"
433,1661265475708651578,1661265475706777822,4017.4300000000003,"[-0.16850806772708893, 0.24844296276569366, 0.565334677696228, 0.7682955265045166]","[76.00670623779297, -11.024474143981934, 146.63404846191406]"
434,1661265475712824695,1661265475706777822,4017.44,"[-0.1685311496257782, 0.2486879676580429, 0.5652660131454468, 0.7682615518569946]","[76.01102447509766, -11.045294761657715, 146.61270141601562]"
435,1661265475726560158,1661265475706777822,4017.4500000000003,"[-0.16843704879283905, 0.24900412559509277, 0.5650879740715027, 0.7683107256889343]","[76.00382232666016, -11.084797859191895, 146.5977783203125]"
436,1661265475732802004,1661265475706777822,4017.46,"[-0.1684502512216568, 0.24939686059951782, 0.5649206042289734, 0.7683035731315613]","[76.0027847290039, -11.122246742248535, 146.56646728515625]"
437,1661265475766064696,1661265475706777822,4017.4700000000003,"[-0.16832855343818665, 0.2497560977935791, 0.5647637844085693, 0.7683289647102356]","[76.00086975097656, -11.166333198547363, 146.55030822753906]"
438,1661265475771489468,1661265475706777822,4017.48,"[-0.16811972856521606, 0.25009649991989136, 0.5646433234214783, 0.7683524489402771]","[76.00263977050781, -11.213712692260742, 146.54331970214844]"
439,1661265475777725328,1661265475706777822,4017.4900000000002,"[-0.16795553267002106, 0.2504723370075226, 0.5645230412483215, 0.7683543562889099]","[76.00660705566406, -11.260697364807129, 146.52926635742188]"
440,1661265475782739777,1661265475706777822,4017.5,"[-0.16768060624599457, 0.2508814036846161, 0.5643408298492432, 0.7684147953987122]","[76.0035400390625, -11.320904731750488, 146.5235595703125]"
441,1661265475789180126,1661265475706777822,4017.51,"[-0.167738139629364, 0.25134333968162537, 0.564346432685852, 0.7682470083236694]","[76.03062438964844, -11.353558540344238, 146.480224609375]"
442,1661265475793708067,1661265475706777822,4017.52,"[-0.1679074913263321, 0.2517705261707306, 0.5643802881240845, 0.7680453658103943]","[76.06007385253906, -11.374146461486816, 146.42898559570312]"
443,1661265475809661335,1661265475706777822,4017.53,"[-0.16817344725131989, 0.25208568572998047, 0.5644350647926331, 0.7678434252738953]","[76.08646392822266, -11.3778715133667, 146.37770080566406]"
444,1661265475814270619,1661265475812824734,4017.54,"[-0.1685652732849121, 0.2522854804992676, 0.5644887089729309, 0.7676525115966797]","[76.10660552978516, -11.363260269165039, 146.32418823242188]"
445,1661265475826463687,1661265475812824734,4017.55,"[-0.16899242997169495, 0.2524546682834625, 0.5643486380577087, 0.7676059603691101]","[76.09843444824219, -11.351652145385742, 146.2723388671875]"
446,1661265475832706946,1661265475812824734,4017.56,"[-0.16970732808113098, 0.2527145445346832, 0.5643307566642761, 0.7673758268356323]","[76.11331176757812, -11.321371078491211, 146.1847381591797]"
447,1661265475847728493,1661265475812824734,4017.57,"[-0.17049214243888855, 0.2530852258205414, 0.5642587542533875, 0.7671326398849487]","[76.1272964477539, -11.297098159790039, 146.0821990966797]"
448,1661265475856454259,1661265475812824734,4017.58,"[-0.17124108970165253, 0.2535065710544586, 0.5641210675239563, 0.76692795753479]","[76.13501739501953, -11.282177925109863, 145.9796142578125]"
449,1661265475865022974,1661265475812824734,4017.59,"[-0.17187657952308655, 0.2539595663547516, 0.5640110969543457, 0.766716718673706]","[76.14802551269531, -11.276822090148926, 145.8845977783203]"
450,1661265475882769809,1661265475812824734,4017.6,"[-0.17223671078681946, 0.25444841384887695, 0.5639081001281738, 0.7665495276451111]","[76.16311645507812, -11.293988227844238, 145.8121337890625]"
451,1661265475887366471,1661265475812824734,4017.61,"[-0.17269641160964966, 0.2549508213996887, 0.5639537572860718, 0.7662454843521118]","[76.19987487792969, -11.29871940612793, 145.72740173339844]"
452,1661265475894073675,1661265475812824734,4017.62,"[-0.173147514462471, 0.2554849088191986, 0.5641342997550964, 0.7658328413963318]","[76.25707244873047, -11.300841331481934, 145.63919067382812]"
453,1661265475902754227,1661265475812824734,4017.63,"[-0.17356781661510468, 0.2559663653373718, 0.5644314289093018, 0.7653578519821167]","[76.32726287841797, -11.29598617553711, 145.55670166015625]"
454,1661265475916517418,1661265475812824734,4017.64,"[-0.17400918900966644, 0.25638827681541443, 0.5647467970848083, 0.7648836970329285]","[76.39665222167969, -11.283988952636719, 145.4769287109375]"
455,1661265475924993294,1661265475919134036,4017.65,"[-0.17445050179958344, 0.2566676139831543, 0.5647595524787903, 0.7646800875663757]","[76.4161148071289, -11.273466110229492, 145.41268920898438]"
456,1661265475932734659,1661265475919134036,4017.6600000000003,"[-0.1750105768442154, 0.25699859857559204, 0.5647568702697754, 0.7644428014755249]","[76.4368896484375, -11.259010314941406, 145.3332977294922]"
457,1661265475946478611,1661265475919134036,4017.67,"[-0.17557789385318756, 0.25736433267593384, 0.5647023916244507, 0.764229953289032]","[76.45257568359375, -11.248958587646484, 145.25100708007812]"
458,1661265475952796693,1661265475919134036,4017.6800000000003,"[-0.17607782781124115, 0.2577917277812958, 0.5647640824317932, 0.7639251351356506]","[76.4876708984375, -11.24368953704834, 145.1684112548828]"
459,1661265475974054134,1661265475919134036,4017.69,"[-0.17648819088935852, 0.2583198845386505, 0.5650254487991333, 0.7634585499763489]","[76.55587768554688, -11.244280815124512, 145.08331298828125]"
460,1661265475978708720,1661265475919134036,4017.7000000000003,"[-0.17675772309303284, 0.25902846455574036, 0.565436065196991, 0.762851893901825]","[76.65476989746094, -11.262850761413574, 144.99444580078125]"
461,1661265475983549165,1661265475919134036,4017.71,"[-0.17708627879619598, 0.2598036229610443, 0.5659673810005188, 0.7621178030967712]","[76.7745590209961, -11.276959419250488, 144.8929901123047]"
462,1661265475994019459,1661265475919134036,4017.7200000000003,"[-0.17740966379642487, 0.26052790880203247, 0.5664947628974915, 0.7614032626152039]","[76.89096069335938, -11.287386894226074, 144.79620361328125]"
463,1661265476010218537,1661265475919134036,4017.73,"[-0.17789442837238312, 0.26124683022499084, 0.5669287443161011, 0.7607203722000122]","[76.99488067626953, -11.28939437866211, 144.6859588623047]"
464,1661265476016474184,1661265475919134036,4017.7400000000002,"[-0.17857179045677185, 0.2619948387145996, 0.5672564506530762, 0.7600598931312561]","[77.08662414550781, -11.283953666687012, 144.5567169189453]"
465,1661265476025362776,1661265476025710648,4017.75,"[-0.1792270988225937, 0.2628711462020874, 0.5675935745239258, 0.7593510746955872]","[77.18734741210938, -11.289511680603027, 144.4185791015625]"
466,1661265476034024127,1661265476025710648,4017.76,"[-0.17993098497390747, 0.2637111246585846, 0.5680704712867737, 0.7585362792015076]","[77.3055648803711, -11.282224655151367, 144.27719116210938]"
467,1661265476047243633,1661265476025710648,4017.77,"[-0.18050092458724976, 0.26458224654197693, 0.5687286853790283, 0.7576038241386414]","[77.45040893554688, -11.278894424438477, 144.14328002929688]"
468,1661265476052703723,1661265476025710648,4017.78,"[-0.18097087740898132, 0.2655012905597687, 0.5694942474365234, 0.7565944194793701]","[77.61286926269531, -11.281517028808594, 144.0131378173828]"
469,1661265476074019007,1661265476025710648,4017.79,"[-0.18137618899345398, 0.26638996601104736, 0.5702967643737793, 0.7555797100067139]","[77.77867889404297, -11.28451919555664, 143.89093017578125]"
470,1661265476078672707,1661265476025710648,4017.8,"[-0.18167048692703247, 0.2671840786933899, 0.5709676742553711, 0.7547215223312378]","[77.9204330444336, -11.29398250579834, 143.7884521484375]"
471,1661265476083521113,1661265476025710648,4017.81,"[-0.18199850618839264, 0.26792261004447937, 0.5715312361717224, 0.7539536356925964]","[78.04428100585938, -11.301203727722168, 143.6887664794922]"
472,1661265476096521441,1661265476025710648,4017.82,"[-0.18224608898162842, 0.2685246765613556, 0.5719130635261536, 0.753389835357666]","[78.13453674316406, -11.311894416809082, 143.61021423339844]"
473,1661265476102969302,1661265476025710648,4017.83,"[-0.1824612319469452, 0.26905497908592224, 0.5721309781074524, 0.7529830932617188]","[78.19772338867188, -11.326766967773438, 143.54269409179688]"
474,1661265476116626468,1661265476025710648,4017.84,"[-0.1826423555612564, 0.2695072889328003, 0.5722941756248474, 0.7526533007621765]","[78.24851989746094, -11.340588569641113, 143.48558044433594]"
475,1661265476122839736,1661265476025710648,4017.85,"[-0.18266621232032776, 0.2699733376502991, 0.5725268721580505, 0.7523035407066345]","[78.3093490600586, -11.363984107971191, 143.4408416748047]"
476,1661265476136532810,1661265476136746026,4017.86,"[-0.18291205167770386, 0.27046629786491394, 0.5726773738861084, 0.7519519925117493]","[78.36121368408203, -11.37655258178711, 143.37437438964844]"
477,1661265476142978609,1661265476136746026,4017.87,"[-0.18316520750522614, 0.27097705006599426, 0.5728251934051514, 0.751593828201294]","[78.41385650634766, -11.389986038208008, 143.3057403564453]"
478,1661265476156492023,1661265476136746026,4017.88,"[-0.1833692342042923, 0.27151384949684143, 0.5730035305023193, 0.751214325428009]","[78.47225952148438, -11.407622337341309, 143.23895263671875]"
479,1661265476165211776,1661265476136746026,4017.89,"[-0.1834799200296402, 0.2719883918762207, 0.5731800198554993, 0.7508809566497803]","[78.52633666992188, -11.427495002746582, 143.18603515625]"
480,1661265476184894802,1661265476136746026,4017.9,"[-0.18334181606769562, 0.27238860726356506, 0.5733131766319275, 0.7506678700447083]","[78.56912231445312, -11.462244033813477, 143.16282653808594]"
481,1661265476189522408,1661265476136746026,4017.9100000000003,"[-0.18334510922431946, 0.27270352840423584, 0.5733929872512817, 0.7504918575286865]","[78.59967803955078, -11.482339859008789, 143.1345672607422]"
482,1661265476194014016,1661265476136746026,4017.92,"[-0.18338291347026825, 0.27293267846107483, 0.5733668804168701, 0.7504190802574158]","[78.61038970947266, -11.498156547546387, 143.1117706298828]"
483,1661265476206478707,1661265476136746026,4017.9300000000003,"[-0.18347907066345215, 0.27306002378463745, 0.5732285380363464, 0.7504550814628601]","[78.5993881225586, -11.506998062133789, 143.09376525878906]"
484,1661265476215203993,1661265476136746026,4017.94,"[-0.1835595667362213, 0.27303075790405273, 0.5731059908866882, 0.7505396008491516]","[78.5808334350586, -11.504364013671875, 143.0904083251953]"
485,1661265476224129089,1661265476136746026,4017.9500000000003,"[-0.18330281972885132, 0.2732042074203491, 0.573477566242218, 0.7502554059028625]","[78.64231872558594, -11.519750595092773, 143.094482421875]"
486,1661265476239865422,1661265476136746026,4017.96,"[-0.18349963426589966, 0.2732221782207489, 0.5733871459960938, 0.750269889831543]","[78.63150024414062, -11.510530471801758, 143.0760040283203]"
487,1661265476244696578,1661265476242958085,4017.9700000000003,"[-0.18371295928955078, 0.27333202958106995, 0.573383092880249, 0.750180721282959]","[78.63841247558594, -11.503101348876953, 143.04705810546875]"
488,1661265476256483292,1661265476242958085,4017.98,"[-0.18398480117321014, 0.27351996302604675, 0.5733707547187805, 0.7500548958778381]","[78.64922332763672, -11.497603416442871, 143.00616455078125]"
489,1661265476262760412,1661265476242958085,4017.9900000000002,"[-0.18425585329532623, 0.2737498879432678, 0.5733652710914612, 0.7499086856842041]","[78.66358184814453, -11.495035171508789, 142.96163940429688]"
490,1661265476276516109,1661265476242958085,4018.0,"[-0.18428349494934082, 0.27382275462150574, 0.5735224485397339, 0.7497550845146179]","[78.68998718261719, -11.491266250610352, 142.95091247558594]"
491,1661265476282673490,1661265476242958085,4018.01,"[-0.18443980813026428, 0.2738778293132782, 0.5734080672264099, 0.7497840523719788]","[78.67803955078125, -11.489005088806152, 142.93325805664062]"
492,1661265476296205891,1661265476242958085,4018.02,"[-0.18459729850292206, 0.27386346459388733, 0.5731279850006104, 0.749964714050293]","[78.6387939453125, -11.48901653289795, 142.92352294921875]"
493,1661265476302730728,1661265476242958085,4018.03,"[-0.18463973701000214, 0.2737075090408325, 0.5727862119674683, 0.7502722144126892]","[78.58186340332031, -11.489715576171875, 142.93722534179688]"
494,1661265476316488367,1661265476242958085,4018.04,"[-0.18457095324993134, 0.27347037196159363, 0.5724602341651917, 0.7506243586540222]","[78.52175903320312, -11.491814613342285, 142.96791076660156]"
495,1661265476322729462,1661265476242958085,4018.05,"[-0.18438996374607086, 0.2732740044593811, 0.5721938014030457, 0.7509434223175049]","[78.47209930419922, -11.502635955810547, 143.00465393066406]"
496,1661265476331487964,1661265476242958085,4018.06,"[-0.18456722795963287, 0.27319079637527466, 0.5718833804130554, 0.7511666417121887]","[78.42449951171875, -11.497298240661621, 142.9993438720703]"
497,1661265476345231628,1661265476242958085,4018.07,"[-0.1850370317697525, 0.27328673005104065, 0.5714490413665771, 0.7513467073440552]","[78.3718032836914, -11.489458084106445, 142.9533233642578]"
498,1661265476353681272,1661265476348456938,4018.08,"[-0.1856718510389328, 0.27340149879455566, 0.5707883238792419, 0.7516505122184753]","[78.2895278930664, -11.481180191040039, 142.89328002929688]"
499,1661265476366505046,1661265476348456938,4018.09,"[-0.1863972395658493, 0.2735111117362976, 0.569867730140686, 0.7521293759346008]","[78.17141723632812, -11.47778034210205, 142.8284912109375]"
500,1661265476372703996,1661265476348456938,4018.1,"[-0.18709184229373932, 0.2736840844154358, 0.568781316280365, 0.7527160048484802]","[78.034423828125, -11.489252090454102, 142.76309204101562]"
501,1661265476386450988,1661265476348456938,4018.11,"[-0.1878136396408081, 0.2739022970199585, 0.567712128162384, 0.7532640099525452]","[77.90287780761719, -11.501482963562012, 142.69102478027344]"
502,1661265476392699053,1661265476348456938,4018.12,"[-0.1883121281862259, 0.2740727663040161, 0.5668063759803772, 0.7537593841552734]","[77.79035949707031, -11.5192289352417, 142.6416015625]"
503,1661265476413991901,1661265476348456938,4018.13,"[-0.18850202858448029, 0.2740669250488281, 0.5661380887031555, 0.7542161345481873]","[77.69864654541016, -11.53549861907959, 142.6327667236328]"
504,1661265476422110909,1661265476348456938,4018.14,"[-0.18853110074996948, 0.2739604413509369, 0.5656824707984924, 0.7545893788337708]","[77.62944030761719, -11.546186447143555, 142.644775390625]"
505,1661265476426416708,1661265476348456938,4018.15,"[-0.1883934736251831, 0.27382081747055054, 0.5653599500656128, 0.7549161314964294]","[77.57594299316406, -11.560539245605469, 142.67337036132812]"
506,1661265476433989450,1661265476348456938,4018.1600000000003,"[-0.1884922981262207, 0.2737296223640442, 0.5650306940078735, 0.7551708817481995]","[77.52535247802734, -11.561367988586426, 142.676025390625]"
507,1661265476442721243,1661265476348456938,4018.17,"[-0.18869639933109283, 0.27371206879615784, 0.5646650195121765, 0.7553998231887817]","[77.47469329833984, -11.561727523803711, 142.6631317138672]"
508,1661265476459094293,1661265476348456938,4018.1800000000003,"[-0.18894344568252563, 0.2737661898136139, 0.56429523229599, 0.755594789981842]","[77.42808532714844, -11.564608573913574, 142.6402130126953]"
509,1661265476463851422,1661265476461498221,4018.19,"[-0.18915830552577972, 0.27386385202407837, 0.5639638900756836, 0.7557529807090759]","[77.3893814086914, -11.571455955505371, 142.61607360839844]"
510,1661265476481097929,1661265476461498221,4018.2000000000003,"[-0.1891922801733017, 0.27389809489250183, 0.563722550868988, 0.7559120655059814]","[77.35848999023438, -11.582681655883789, 142.61300659179688]"
511,1661265476489057081,1661265476461498221,4018.21,"[-0.18926246464252472, 0.27393338084220886, 0.5634695291519165, 0.7560703754425049]","[77.3261947631836, -11.591846466064453, 142.60662841796875]"
512,1661265476493543532,1661265476461498221,4018.2200000000003,"[-0.1893397718667984, 0.27386677265167236, 0.56316077709198, 0.7563052177429199]","[77.27994537353516, -11.595221519470215, 142.60891723632812]"
513,1661265476509033589,1661265476461498221,4018.23,"[-0.18948830664157867, 0.2737492024898529, 0.5627620220184326, 0.7566072940826416]","[77.21845245361328, -11.593546867370605, 142.6100311279297]"
514,1661265476515207608,1661265476461498221,4018.2400000000002,"[-0.18968796730041504, 0.2735882103443146, 0.5623065829277039, 0.7569539546966553]","[77.1467056274414, -11.587355613708496, 142.6107635498047]"
515,1661265476524030047,1661265476461498221,4018.25,"[-0.1898394525051117, 0.2734184265136719, 0.5617304444313049, 0.7574049830436707]","[77.05774688720703, -11.589578628540039, 142.6181640625]"
516,1661265476532739303,1661265476461498221,4018.26,"[-0.19019046425819397, 0.27331840991973877, 0.5611577033996582, 0.7577774524688721]","[76.97431182861328, -11.582304000854492, 142.60104370117188]"
517,1661265476557325443,1661265476461498221,4018.27,"[-0.1905975639820099, 0.2732878029346466, 0.5605213046073914, 0.7581571340560913]","[76.8867416381836, -11.579195022583008, 142.57359313964844]"
518,1661265476565241192,1661265476565515334,4018.28,"[-0.19099721312522888, 0.2733002305030823, 0.5598891377449036, 0.7585192322731018]","[76.80243682861328, -11.579789161682129, 142.54312133789062]"
519,1661265476569752831,1661265476565515334,4018.29,"[-0.1913139969110489, 0.27326294779777527, 0.5592923760414124, 0.7588928937911987]","[76.71967315673828, -11.581034660339355, 142.52407836914062]"
520,1661265476574128636,1661265476565515334,4018.3,"[-0.19148629903793335, 0.2731122672557831, 0.5585567951202393, 0.759445309638977]","[76.61046600341797, -11.590510368347168, 142.52975463867188]"
521,1661265476582747706,1661265476565515334,4018.31,"[-0.19182708859443665, 0.2729172706604004, 0.5578839778900146, 0.7599237561225891]","[76.50777435302734, -11.581293106079102, 142.5226593017578]"
522,1661265476601493484,1661265476565515334,4018.32,"[-0.19225481152534485, 0.2726931869983673, 0.5571170449256897, 0.7604585886001587]","[76.39083862304688, -11.567769050598145, 142.51095581054688]"
523,1661265476611100561,1661265476565515334,4018.33,"[-0.19274571537971497, 0.27248626947402954, 0.5562695860862732, 0.7610287070274353]","[76.26432037353516, -11.554652214050293, 142.49281311035156]"
524,1661265476616477213,1661265476565515334,4018.34,"[-0.19327500462532043, 0.272343248128891, 0.5553616285324097, 0.7616084218025208]","[76.13380432128906, -11.546478271484375, 142.46636962890625]"
525,1661265476622745224,1661265476565515334,4018.35,"[-0.19365495443344116, 0.2723291516304016, 0.5544593334197998, 0.7621743083000183]","[76.01155853271484, -11.559000968933105, 142.44296264648438]"
526,1661265476636508144,1661265476565515334,4018.36,"[-0.19410677254199982, 0.27234646677970886, 0.5536602735519409, 0.7626339197158813]","[75.90568542480469, -11.56402587890625, 142.4088897705078]"
527,1661265476642701870,1661265476565515334,4018.37,"[-0.1944938451051712, 0.27246853709220886, 0.5529183149337769, 0.7630296945571899]","[75.81389617919922, -11.579344749450684, 142.3713836669922]"
528,1661265476671532056,1661265476565515334,4018.38,"[-0.1948050856590271, 0.27264994382858276, 0.5521884560585022, 0.7634139657020569]","[75.72718811035156, -11.604292869567871, 142.3358612060547]"
529,1661265476680997955,1661265476674100346,4018.39,"[-0.19500640034675598, 0.27278539538383484, 0.5514456629753113, 0.7638511061668396]","[75.63555145263672, -11.63427734375, 142.31468200683594]"
530,1661265476691480469,1661265476674100346,4018.4,"[-0.19508422911167145, 0.272835373878479, 0.550613284111023, 0.7644136548042297]","[75.52609252929688, -11.670680046081543, 142.31336975097656]"
531,1661265476696482576,1661265476674100346,4018.4100000000003,"[-0.19528640806674957, 0.2728286683559418, 0.5498653054237366, 0.7649024724960327]","[75.42514038085938, -11.689756393432617, 142.3040771484375]"
532,1661265476705213361,1661265476674100346,4018.42,"[-0.19558709859848022, 0.2728205919265747, 0.5491084456443787, 0.7653722763061523]","[75.3233413696289, -11.70200252532959, 142.2857208251953]"
533,1661265476709751737,1661265476674100346,4018.4300000000003,"[-0.19593064486980438, 0.2728409171104431, 0.5483085513114929, 0.7658504843711853]","[75.21773529052734, -11.715356826782227, 142.26144409179688]"
534,1661265476714356828,1661265476674100346,4018.44,"[-0.19624583423137665, 0.2729240357875824, 0.547468364238739, 0.7663410902023315]","[75.11054229736328, -11.737548828125, 142.23509216308594]"
535,1661265476724856449,1661265476674100346,4018.4500000000003,"[-0.19638581573963165, 0.27315792441368103, 0.5466398596763611, 0.7668131589889526]","[75.01364135742188, -11.783696174621582, 142.21258544921875]"
536,1661265476732790189,1661265476674100346,4018.46,"[-0.19665712118148804, 0.2734547257423401, 0.545912504196167, 0.7671559453010559]","[74.93490600585938, -11.820696830749512, 142.17120361328125]"
537,1661265476746534603,1661265476674100346,4018.4700000000003,"[-0.1969681829214096, 0.2738141417503357, 0.5453389883041382, 0.7673557996749878]","[74.88105010986328, -11.852730751037598, 142.1189422607422]"
538,1661265476752704409,1661265476674100346,4018.48,"[-0.19729866087436676, 0.2741500735282898, 0.5449451208114624, 0.7674307227134705]","[74.85013580322266, -11.873316764831543, 142.0645751953125]"
539,1661265476778995540,1661265476674100346,4018.4900000000002,"[-0.19768010079860687, 0.27443408966064453, 0.544686496257782, 0.7674146294593811]","[74.83446502685547, -11.879969596862793, 142.00804138183594]"
540,1661265476783719470,1661265476781976312,4018.5,"[-0.19792866706848145, 0.274758517742157, 0.5443548560142517, 0.7674698233604431]","[74.81095886230469, -11.902730941772461, 141.96160888671875]"
541,1661265476791066048,1661265476781976312,4018.51,"[-0.1983078271150589, 0.2749381363391876, 0.5441575050354004, 0.7674475312232971]","[74.79711151123047, -11.898571014404297, 141.91317749023438]"
542,1661265476799002594,1661265476781976312,4018.52,"[-0.19858771562576294, 0.2751025855541229, 0.5439327359199524, 0.7674756050109863]","[74.77822875976562, -11.901644706726074, 141.87576293945312]"
543,1661265476805191126,1661265476781976312,4018.53,"[-0.19886326789855957, 0.2753634452819824, 0.5436495542526245, 0.7675113677978516]","[74.75749206542969, -11.91528606414795, 141.83143615722656]"
544,1661265476816449110,1661265476781976312,4018.54,"[-0.1992436796426773, 0.27574098110198975, 0.5433251857757568, 0.7675067782402039]","[74.73896789550781, -11.932424545288086, 141.76795959472656]"
545,1661265476831456697,1661265476781976312,4018.55,"[-0.1996620148420334, 0.27621641755104065, 0.5430511236190796, 0.7674210667610168]","[74.7335433959961, -11.952178001403809, 141.6920623779297]"
546,1661265476835942417,1661265476781976312,4018.56,"[-0.2001313418149948, 0.2766694128513336, 0.5427455306053162, 0.7673519253730774]","[74.72274017333984, -11.967966079711914, 141.61358642578125]"
547,1661265476853544516,1661265476781976312,4018.57,"[-0.2005261927843094, 0.27709123492240906, 0.5424559712409973, 0.7673012614250183]","[74.7119140625, -11.985939025878906, 141.54452514648438]"
548,1661265476866000416,1661265476781976312,4018.58,"[-0.2008693367242813, 0.27748823165893555, 0.542149543762207, 0.7672846913337708]","[74.69709014892578, -12.006488800048828, 141.482666015625]"
549,1661265476871499539,1661265476781976312,4018.59,"[-0.20103897154331207, 0.2777279019355774, 0.5418857932090759, 0.767339825630188]","[74.67743682861328, -12.02526569366455, 141.4498291015625]"
550,1661265476877741079,1661265476781976312,4018.6,"[-0.20100855827331543, 0.27783888578414917, 0.5419424176216125, 0.7672677040100098]","[74.69189453125, -12.033491134643555, 141.4427490234375]"
551,1661265476884023540,1661265476781976312,4018.61,"[-0.20104612410068512, 0.27797168493270874, 0.541773796081543, 0.7673287987709045]","[74.6777572631836, -12.0490083694458, 141.43017578125]"
552,1661265476892888049,1661265476886912300,4018.62,"[-0.2012350708246231, 0.27822357416152954, 0.5416412353515625, 0.7672814726829529]","[74.67662048339844, -12.061245918273926, 141.39283752441406]"
553,1661265476911068964,1661265476886912300,4018.63,"[-0.20157045125961304, 0.2786615490913391, 0.5415223836898804, 0.7671183943748474]","[74.689697265625, -12.07681941986084, 141.32589721679688]"
554,1661265476919091910,1661265476886912300,4018.64,"[-0.20198245346546173, 0.2792726457118988, 0.5414531826972961, 0.7668365836143494]","[74.72077941894531, -12.09802532196045, 141.2365264892578]"
555,1661265476923661093,1661265476886912300,4018.65,"[-0.20228539407253265, 0.2800494134426117, 0.5415597558021545, 0.7663981318473816]","[74.78559112548828, -12.131693840026855, 141.14137268066406]"
556,1661265476936512610,1661265476886912300,4018.6600000000003,"[-0.20257726311683655, 0.28072330355644226, 0.5417736172676086, 0.7659232020378113]","[74.85839080810547, -12.152997970581055, 141.05445861816406]"
557,1661265476942752724,1661265476886912300,4018.67,"[-0.20270298421382904, 0.28127825260162354, 0.5421258807182312, 0.7654368877410889]","[74.94160461425781, -12.170435905456543, 140.99148559570312]"
